id,driver_id,type,plate_number,brand,model,status
2320,user_06441,car,61-K079800,Toyota,Fortuner,active
2321,user_06442,motorbike,15-M153797,Yamaha,Exciter,active
2322,user_06448,car,60-Z008497,Hyundai,Elantra,active
2323,user_06449,motorbike,15-Q262032,SYM,Angel,active
2324,user_06455,motorbike,60-P612820,Honda,Air Blade,active
2325,user_06463,motorbike,62-P318792,Yamaha,Janus,active
2326,user_06469,motorbike,54-N062080,SYM,Angel,active
2327,user_06471,motorbike,63-I145397,Honda,Wave Alpha,active
2328,user_06472,car,61-E210113,Toyota,Fortuner,active
2329,user_06473,car,59-Z511053,Mazda,Mazda3,active
2330,user_06476,motorbike,61-K180357,SYM,Attila,active
2331,user_06482,motorbike,59-H995343,Yamaha,Nouvo,active
2332,user_06485,motorbike,54-Y816188,Yamaha,Nouvo,active
2333,user_06488,car,60-H182087,Mazda,Mazda6,active
2334,user_06490,motorbike,61-R046127,SYM,Attila,active
2335,user_06499,car,54-W122242,Hyundai,Elantra,active
2336,user_06504,motorbike,60-R973489,SYM,Galaxy,active
2337,user_06505,motorbike,59-I815192,SYM,Attila,active
2338,user_06506,motorbike,15-T605998,Yamaha,Grande,active
2339,user_06508,car,62-S105297,Kia,Cerato,active
2340,user_06510,motorbike,59-Z549538,Yamaha,Nouvo,active
2341,user_06512,motorbike,62-I169752,Honda,Air Blade,active
2342,user_06516,motorbike,59-G987076,SYM,Elizabeth,active
2343,user_06519,motorbike,15-L893486,Yamaha,Nouvo,active
2344,user_06520,motorbike,59-L182370,SYM,Galaxy,active
2345,user_06521,motorbike,62-Y862597,SYM,Galaxy,active
2346,user_06522,motorbike,61-O715522,Honda,Wave Alpha,active
2347,user_06523,motorbike,62-W235164,Yamaha,Grande,active
2348,user_06525,motorbike,60-Z360196,Yamaha,Grande,active
2349,user_06528,motorbike,59-G437869,Honda,Wave Alpha,active
2350,user_06531,motorbike,61-Z144932,Yamaha,Nouvo,active
2351,user_06534,motorbike,62-V177297,Yamaha,Grande,active
2352,user_06535,car,54-W856311,Mazda,CX-8,active
2353,user_06537,motorbike,61-R838200,Honda,Air Blade,active
2354,user_06538,motorbike,61-U756715,Honda,Winner X,active
2355,user_06539,motorbike,54-I733708,SYM,Elizabeth,active
2356,user_06541,motorbike,63-U606882,SYM,Angel,active
2357,user_06542,motorbike,63-Z006019,Honda,Winner X,active
2358,user_06545,motorbike,59-W773710,Honda,Air Blade,active
2359,user_06547,motorbike,62-I105755,SYM,Elizabeth,active
2360,user_06550,car,61-D592903,Kia,Cerato,active
2361,user_06551,motorbike,15-S828417,Yamaha,Janus,active
2362,user_06556,motorbike,61-L886166,Honda,Vision,active
2363,user_06557,motorbike,62-P055055,SYM,Galaxy,active
2364,user_06560,car,61-T228201,Toyota,Altis,active
2365,user_06577,motorbike,54-D474432,Yamaha,Janus,active
2366,user_06578,motorbike,59-E640763,SYM,Attila,active
2367,user_06580,motorbike,61-Y078053,Yamaha,Janus,active
2368,user_06584,motorbike,15-D713272,Yamaha,Janus,active
2369,user_06585,motorbike,63-Q547062,Honda,Air Blade,active
2370,user_06586,car,60-E042326,Honda,Civic,active
2371,user_06587,motorbike,15-F271228,Yamaha,Sirius,active
2372,user_06591,car,15-E894622,Honda,Accord,active
2373,user_06593,car,61-P102779,Mazda,Mazda6,active
2374,user_06598,motorbike,62-G690862,Yamaha,Exciter,active
2375,user_06600,motorbike,61-S647965,SYM,Angel,active
2376,user_06607,motorbike,15-X847682,Yamaha,Janus,active
2377,user_06609,motorbike,54-H847794,Yamaha,Janus,active
2378,user_06610,car,63-H679849,Honda,City,active
2379,user_06612,car,60-K242316,Honda,Civic,active
2380,user_06618,motorbike,54-N327372,Yamaha,Nouvo,active
2381,user_06628,motorbike,62-W757726,Honda,Winner X,active
2382,user_06629,motorbike,61-M431666,Honda,SH Mode,active
2383,user_06631,motorbike,62-X013214,SYM,Elizabeth,active
2384,user_06632,motorbike,63-S353687,SYM,Angel,active
2385,user_06637,motorbike,15-E405200,Yamaha,Grande,active
2386,user_06639,motorbike,54-T988297,SYM,Galaxy,active
2387,user_06641,motorbike,59-V756621,SYM,Galaxy,active
2388,user_06642,motorbike,61-Q159782,Honda,Vision,active
2389,user_06651,motorbike,60-A457552,Yamaha,Grande,active
2390,user_06653,motorbike,60-M147755,SYM,Galaxy,active
2391,user_06655,motorbike,61-I449373,Yamaha,Exciter,active
2392,user_06658,motorbike,61-H932585,Honda,Vision,active
2393,user_06660,motorbike,15-C939836,SYM,Elizabeth,active
2394,user_06675,motorbike,59-S704227,Honda,Wave Alpha,active
2395,user_06677,car,54-H520468,Honda,Accord,active
2396,user_06679,motorbike,54-H786244,Honda,Wave Alpha,active
2397,user_06680,motorbike,63-I601788,SYM,Galaxy,active
2398,user_06684,motorbike,61-D089257,SYM,Elizabeth,active
2399,user_06687,motorbike,15-J599035,Yamaha,Janus,active
2400,user_06689,motorbike,54-C466156,SYM,Angel,active
2401,user_06698,motorbike,62-S802764,SYM,Attila,active
2402,user_06704,motorbike,15-I328827,SYM,Attila,active
2403,user_06712,car,15-L184547,Mazda,Mazda6,active
2404,user_06717,motorbike,60-H370265,Yamaha,Nouvo,active
2405,user_06720,motorbike,59-W403220,Honda,Wave Alpha,active
2406,user_06723,motorbike,63-F476162,SYM,Elizabeth,active
2407,user_06728,motorbike,61-R898374,SYM,Attila,active
2408,user_06731,motorbike,15-T189467,SYM,Galaxy,active
2409,user_06733,motorbike,15-C228560,Honda,Winner X,active
2410,user_06735,motorbike,61-A358258,SYM,Angel,active
2411,user_06736,motorbike,61-V868150,Yamaha,Exciter,active
2412,user_06737,motorbike,60-I214143,SYM,Galaxy,active
2413,user_06741,motorbike,61-T836395,Yamaha,Janus,active
2414,user_06742,motorbike,15-M228660,Yamaha,Janus,active
2415,user_06743,motorbike,62-W382609,Yamaha,Exciter,active
2416,user_06744,motorbike,63-N317768,Yamaha,Exciter,active
2417,user_06747,car,62-W852208,Hyundai,Tucson,active
2418,user_06748,car,15-P889378,Toyota,Fortuner,active
2419,user_06749,motorbike,59-K918134,Yamaha,Exciter,active
2420,user_06750,motorbike,60-A031356,Yamaha,Janus,active
2421,user_06751,car,63-W318300,Mazda,Mazda6,active
2422,user_06752,motorbike,63-P650747,Yamaha,Janus,active
2423,user_06753,car,61-C904830,Toyota,Innova,active
2424,user_06754,motorbike,63-U931944,SYM,Angel,active
2425,user_06755,motorbike,61-W393131,Honda,Vision,active
2426,user_06756,motorbike,54-U570510,Yamaha,Exciter,active
2427,user_06757,car,60-H360703,Toyota,Fortuner,active
2428,user_06758,motorbike,63-A134496,Honda,Vision,active
2429,user_06766,motorbike,59-T930223,Yamaha,Janus,active
2430,user_06770,motorbike,62-O516741,SYM,Galaxy,active
2431,user_06778,motorbike,59-D379872,SYM,Elizabeth,active
2432,user_06779,motorbike,54-D852921,Honda,Vision,active
2433,user_06780,motorbike,63-Q368972,Honda,Vision,active
2434,user_06783,motorbike,61-I135321,Honda,Vision,active
2435,user_06784,motorbike,54-G070723,SYM,Galaxy,active
2436,user_06787,motorbike,62-Y739857,Yamaha,Janus,active
2437,user_06788,motorbike,59-C219601,Yamaha,Nouvo,active
2438,user_06789,motorbike,15-V669568,SYM,Attila,active
2439,user_06792,motorbike,63-V808266,SYM,Elizabeth,active
2440,user_06795,motorbike,59-T115504,Honda,Air Blade,active
2441,user_06797,car,61-T215505,Kia,Sorento,active
2442,user_06799,car,61-L849016,Kia,Sportage,active
2443,user_06801,motorbike,54-I499931,Honda,Winner X,active
2444,user_06803,motorbike,63-I040181,Honda,Future Neo,active
2445,user_06804,motorbike,60-Z837319,SYM,Elizabeth,active
2446,user_06805,motorbike,62-I502748,Honda,Vision,active
2447,user_06807,car,63-N550316,Mazda,CX-8,active
2448,user_06811,motorbike,60-W392702,Honda,Wave Alpha,active
2449,user_06814,car,61-J280754,Honda,Accord,active
2450,user_06816,motorbike,15-T249142,Honda,Winner X,active
2451,user_06817,motorbike,54-Y158512,Honda,Air Blade,active
2452,user_06819,motorbike,15-G372995,Yamaha,Sirius,active
2453,user_06821,motorbike,62-N305075,SYM,Attila,active
2454,user_06826,motorbike,60-D511189,SYM,Attila,active
2455,user_06827,motorbike,63-M542752,SYM,Elizabeth,active
2456,user_06837,motorbike,61-B851557,Honda,Air Blade,active
2457,user_06839,motorbike,59-S454883,SYM,Galaxy,active
2458,user_06841,motorbike,15-T190568,Honda,SH Mode,active
2459,user_06842,motorbike,15-R516711,Honda,Wave Alpha,active
2460,user_06843,motorbike,63-Y245347,Yamaha,Janus,active
2461,user_06846,motorbike,63-H097890,Yamaha,Exciter,active
2462,user_06847,motorbike,54-M352895,SYM,Attila,active
2463,user_06850,motorbike,63-X071100,Honda,Air Blade,active
2464,user_06852,motorbike,62-C687702,Yamaha,Grande,active
2465,user_06856,motorbike,54-V241689,Honda,Wave Alpha,active
2466,user_06859,motorbike,15-R042542,SYM,Angel,active
2467,user_06860,motorbike,62-W671897,SYM,Elizabeth,active
2468,user_06866,motorbike,61-M994027,Yamaha,Exciter,active
2469,user_06872,motorbike,63-S656205,SYM,Angel,active
2470,user_06873,motorbike,54-V065000,Honda,Winner X,active
2471,user_06885,motorbike,60-H807529,Honda,Winner X,active
2472,user_06888,motorbike,63-V507983,Honda,Vision,active
2473,user_06892,motorbike,63-C927018,Yamaha,Nouvo,active
2474,user_06898,motorbike,60-U685712,SYM,Galaxy,active
2475,user_06902,motorbike,63-Y114511,SYM,Angel,active
2476,user_06904,motorbike,63-S016427,Yamaha,Exciter,active
2477,user_06905,motorbike,61-A662395,SYM,Angel,active
2478,user_06907,motorbike,60-F505924,Honda,Air Blade,active
2479,user_06911,car,15-M845968,Hyundai,Accent,active
2480,user_06913,car,61-X043896,Mazda,CX-8,active
2481,user_06917,motorbike,60-J641123,Yamaha,Exciter,active
2482,user_06919,motorbike,60-R755391,Honda,SH Mode,active
2483,user_06921,motorbike,60-Y251123,Yamaha,Janus,active
2484,user_06922,motorbike,61-O075158,Yamaha,Nouvo,active
2485,user_06923,motorbike,54-X363187,SYM,Galaxy,active
2486,user_06926,motorbike,15-Y365946,SYM,Galaxy,active
2487,user_06929,motorbike,54-I169653,Yamaha,Janus,active
2488,user_06930,motorbike,62-Z478710,Honda,SH Mode,active
2489,user_06932,motorbike,61-Z869664,Honda,Winner X,active
2490,user_06934,motorbike,15-J194441,Honda,Winner X,active
2491,user_06935,motorbike,59-S439529,SYM,Galaxy,active
2492,user_06936,car,63-K148858,Mazda,CX-5,active
2493,user_06938,motorbike,61-X830640,Yamaha,Nouvo,active
2494,user_06939,motorbike,15-O201651,SYM,Elizabeth,active
2495,user_06943,motorbike,62-I787906,SYM,Angel,active
2496,user_06945,motorbike,62-S754653,SYM,Elizabeth,active
2497,user_06946,motorbike,59-U963064,Yamaha,Exciter,active
2498,user_06947,motorbike,61-E391886,SYM,Elizabeth,active
2499,user_06949,motorbike,54-B689312,Yamaha,Janus,active
2500,user_06951,motorbike,62-P738868,SYM,Elizabeth,active
2501,user_06952,motorbike,15-W031218,Yamaha,Sirius,active
2502,user_06954,car,63-O787837,Hyundai,Santa Fe,active
2503,user_06955,car,61-E887541,Toyota,Altis,active
2504,user_06956,car,54-B975096,Mazda,Mazda6,active
2505,user_06957,motorbike,15-T250773,Yamaha,Exciter,active
2506,user_06958,motorbike,62-D020628,Yamaha,Janus,active
2507,user_06959,car,63-S304646,Toyota,Vios,active
2508,user_06968,motorbike,60-M815186,SYM,Elizabeth,active
2509,user_06969,motorbike,15-Q931365,SYM,Galaxy,active
2510,user_06974,car,63-V548689,Toyota,Innova,active
2511,user_06975,motorbike,62-N340857,Yamaha,Exciter,active
2512,user_06986,motorbike,54-B291590,Honda,Air Blade,active
2513,user_06988,motorbike,63-U793016,SYM,Attila,active
2514,user_06989,motorbike,62-B924336,Yamaha,Exciter,active
2515,user_06994,car,62-N333092,Toyota,Fortuner,active
2516,user_06995,motorbike,61-M472063,Honda,Wave Alpha,active
2517,user_06996,motorbike,61-A217881,SYM,Galaxy,active
2518,user_06997,motorbike,60-O990425,Yamaha,Grande,active
2519,user_06999,motorbike,63-Q385634,Yamaha,Janus,active
2520,user_07002,motorbike,60-W141181,Honda,Vision,active
2521,user_07006,motorbike,54-Z772518,Honda,Winner X,active
2522,user_07007,motorbike,62-K075978,SYM,Attila,active
2523,user_07008,car,54-E127724,Honda,Accord,active
2524,user_07009,motorbike,59-O436035,SYM,Galaxy,active
2525,user_07013,car,62-V520518,Mazda,CX-8,active
2526,user_07014,motorbike,54-L958210,Honda,Winner X,active
2527,user_07015,motorbike,61-T105054,Yamaha,Nouvo,active
2528,user_07018,motorbike,15-C154821,Honda,Air Blade,active
2529,user_07021,motorbike,54-U369403,Yamaha,Janus,active
2530,user_07023,motorbike,61-U877668,Honda,Future Neo,active
2531,user_07030,car,54-Y082533,Hyundai,Santa Fe,active
2532,user_07031,motorbike,62-K838768,Honda,Wave Alpha,active
2533,user_07034,motorbike,54-Y388436,Yamaha,Exciter,active
2534,user_07036,motorbike,59-E291320,SYM,Elizabeth,active
2535,user_07044,motorbike,61-N086743,Yamaha,Sirius,active
2536,user_07046,motorbike,60-G901554,SYM,Attila,active
2537,user_07049,car,60-O890458,Hyundai,Elantra,active
2538,user_07050,motorbike,15-J232756,Honda,Winner X,active
2539,user_07059,motorbike,61-M091699,Yamaha,Janus,active
2540,user_07060,motorbike,62-H578501,Yamaha,Janus,active
2541,user_07063,motorbike,59-L321557,SYM,Elizabeth,active
2542,user_07067,motorbike,60-Z020162,SYM,Angel,active
2543,user_07071,motorbike,15-G035487,SYM,Elizabeth,active
2544,user_07081,car,61-D794049,Mazda,CX-5,active
2545,user_07086,motorbike,62-Z318609,SYM,Galaxy,active
2546,user_07091,motorbike,59-D657407,Yamaha,Exciter,active
2547,user_07098,motorbike,61-F501008,Honda,Vision,active
2548,user_07099,motorbike,54-A418980,Honda,Air Blade,active
2549,user_07100,motorbike,15-G282156,Honda,Air Blade,active
2550,user_07102,motorbike,59-G611491,SYM,Elizabeth,active
2551,user_07105,motorbike,62-C471029,Honda,Vision,active
2552,user_07110,motorbike,59-F349180,Yamaha,Nouvo,active
2553,user_07111,motorbike,59-D489820,SYM,Attila,active
2554,user_07112,motorbike,63-F321817,SYM,Angel,active
2555,user_07118,motorbike,54-B554925,Honda,Air Blade,active
2556,user_07119,motorbike,63-X828031,Honda,Winner X,active
2557,user_07122,car,60-S957125,Mazda,Mazda6,active
2558,user_07125,motorbike,61-Y787208,SYM,Angel,active
2559,user_07128,motorbike,54-J087836,Honda,Future Neo,active
2560,user_07129,motorbike,63-I809921,Yamaha,Sirius,active
2561,user_07130,motorbike,54-I417654,SYM,Angel,active
2562,user_07145,motorbike,15-W549362,Yamaha,Exciter,active
2563,user_07149,car,54-I853060,Hyundai,Accent,active
2564,user_07150,motorbike,60-P788865,SYM,Angel,active
2565,user_07156,car,63-N664775,Hyundai,Accent,active
2566,user_07162,motorbike,59-J021019,Yamaha,Nouvo,active
2567,user_07163,motorbike,62-Q048761,Honda,Vision,active
2568,user_07166,motorbike,63-Y702530,Honda,SH Mode,active
2569,user_07169,motorbike,54-Q177124,Honda,Vision,active
2570,user_07170,motorbike,54-S945857,Yamaha,Nouvo,active
2571,user_07171,motorbike,61-N183584,SYM,Attila,active
2572,user_07174,motorbike,15-O387715,SYM,Attila,active
2573,user_07179,motorbike,62-Q415226,Yamaha,Janus,active
2574,user_07181,car,61-Q754477,Kia,Morning,active
2575,user_07184,motorbike,54-X687215,Honda,Vision,active
2576,user_07186,car,61-Y652023,Hyundai,Tucson,active
2577,user_07188,motorbike,59-H353298,Yamaha,Nouvo,active
2578,user_07192,motorbike,15-U281751,Yamaha,Nouvo,active
2579,user_07193,motorbike,59-U519246,Yamaha,Janus,active
2580,user_07195,motorbike,15-N167510,SYM,Elizabeth,active
2581,user_07200,motorbike,63-S916901,Yamaha,Exciter,active
2582,user_07203,motorbike,59-F024531,Yamaha,Exciter,active
2583,user_07204,motorbike,59-P253463,SYM,Attila,active
2584,user_07206,motorbike,54-Q223085,Honda,Air Blade,active
2585,user_07220,motorbike,59-F134820,SYM,Galaxy,active
2586,user_07224,motorbike,15-D390798,SYM,Elizabeth,active
2587,user_07225,motorbike,54-C357255,Honda,Vision,active
2588,user_07226,motorbike,60-H904620,SYM,Elizabeth,active
2589,user_07228,motorbike,54-P548343,Honda,SH Mode,active
2590,user_07233,motorbike,59-H932712,Honda,Vision,active
2591,user_07234,motorbike,63-T392563,Yamaha,Exciter,active
2592,user_07236,car,54-Z190956,Kia,Sportage,active
2593,user_07238,motorbike,62-E983277,SYM,Galaxy,active
2594,user_07239,motorbike,61-G397011,Honda,Vision,active
2595,user_07240,motorbike,54-L227411,SYM,Galaxy,active
2596,user_07242,motorbike,59-T175260,Honda,SH Mode,active
2597,user_07248,motorbike,54-M653213,SYM,Elizabeth,active
2598,user_07249,motorbike,62-O653692,SYM,Elizabeth,active
2599,user_07255,motorbike,15-T150162,Yamaha,Sirius,active
2600,user_07257,motorbike,63-M070393,Honda,Future Neo,active
2601,user_07259,motorbike,15-Z235290,Honda,SH Mode,active
2602,user_07266,motorbike,62-B491427,SYM,Angel,active
2603,user_07269,motorbike,59-Y630787,Honda,SH Mode,active
2604,user_07271,motorbike,60-O560665,Yamaha,Exciter,active
2605,user_07274,motorbike,59-I752218,Yamaha,Janus,active
2606,user_07278,motorbike,60-B483166,SYM,Angel,active
2607,user_07279,motorbike,59-R156514,SYM,Galaxy,active
2608,user_07281,motorbike,63-C726260,Yamaha,Sirius,active
2609,user_07287,motorbike,54-P604401,Yamaha,Janus,active
2610,user_07289,motorbike,60-Q731563,SYM,Angel,active
2611,user_07294,motorbike,59-J889287,SYM,Angel,active
2612,user_07296,motorbike,54-I899055,SYM,Elizabeth,active
2613,user_07297,motorbike,15-C309173,Yamaha,Janus,active
2614,user_07298,motorbike,15-G701394,Honda,Vision,active
2615,user_07300,car,62-M634983,Honda,City,active
2616,user_07301,motorbike,59-A551814,Honda,Wave Alpha,active
2617,user_07302,motorbike,59-V363612,Yamaha,Grande,active
2618,user_07304,motorbike,60-A520607,Honda,Future Neo,active
2619,user_07305,motorbike,60-M855659,Yamaha,Sirius,active
2620,user_07306,motorbike,63-K360857,Honda,Air Blade,active
2621,user_07308,motorbike,54-C888304,Yamaha,Sirius,active
2622,user_07309,car,61-B753907,Toyota,Altis,active
2623,user_07311,motorbike,54-O092415,SYM,Elizabeth,active
2624,user_07312,motorbike,59-T456824,Yamaha,Janus,active
2625,user_07316,motorbike,63-A200588,Yamaha,Nouvo,active
2626,user_07323,motorbike,59-H565420,Honda,Vision,active
2627,user_07328,motorbike,61-M428936,SYM,Angel,active
2628,user_07329,motorbike,62-K653908,SYM,Attila,active
2629,user_07331,motorbike,63-X702065,Yamaha,Janus,active
2630,user_07339,car,60-H864228,Mazda,CX-5,active
2631,user_07340,motorbike,61-E508308,Honda,Air Blade,active
2632,user_07344,motorbike,61-S187594,Honda,Winner X,active
2633,user_07350,motorbike,15-O696836,Honda,SH Mode,active
2634,user_07351,motorbike,59-P223102,Yamaha,Sirius,active
2635,user_07355,motorbike,59-C938502,Honda,Future Neo,active
2636,user_07360,motorbike,15-G887023,Honda,SH Mode,active
2637,user_07364,motorbike,54-O715785,Honda,Future Neo,active
2638,user_07366,motorbike,61-I321322,Honda,Winner X,active
2639,user_07368,car,59-M273178,Kia,Sportage,active
2640,user_07377,motorbike,54-I853069,Yamaha,Nouvo,active
2641,user_07381,motorbike,59-Y589509,Yamaha,Grande,active
2642,user_07382,motorbike,62-V774814,Yamaha,Nouvo,active
2643,user_07385,car,59-U110416,Honda,Civic,active
2644,user_07393,motorbike,61-I526453,Honda,Vision,active
2645,user_07396,motorbike,54-F085463,SYM,Elizabeth,active
2646,user_07397,motorbike,59-P059908,Yamaha,Janus,active
2647,user_07402,motorbike,62-A019494,Honda,Future Neo,active
2648,user_07405,motorbike,61-S700365,Honda,Air Blade,active
2649,user_07406,motorbike,59-Q135799,Yamaha,Sirius,active
2650,user_07407,motorbike,62-F893327,SYM,Elizabeth,active
2651,user_07421,motorbike,60-J514962,Yamaha,Nouvo,active
2652,user_07433,motorbike,60-N311002,Honda,SH Mode,active
2653,user_07435,car,60-P359550,Kia,Sportage,active
2654,user_07440,motorbike,15-K215476,Yamaha,Grande,active
2655,user_07443,motorbike,15-V908241,SYM,Elizabeth,active
2656,user_07444,motorbike,62-H896617,SYM,Galaxy,active
2657,user_07446,motorbike,15-V861834,Yamaha,Nouvo,active
2658,user_07449,motorbike,63-A134484,Honda,Vision,active
2659,user_07452,motorbike,62-T913833,Honda,Winner X,active
2660,user_07455,motorbike,63-R344952,Yamaha,Sirius,active
2661,user_07456,motorbike,63-C070578,Yamaha,Grande,active
2662,user_07458,motorbike,15-U624127,Honda,Future Neo,active
2663,user_07460,motorbike,54-I260776,Yamaha,Nouvo,active
2664,user_07464,motorbike,54-M994657,Honda,Air Blade,active
2665,user_07465,motorbike,54-A201109,Honda,Wave Alpha,active
2666,user_07470,motorbike,62-P966911,Yamaha,Sirius,active
2667,user_07475,motorbike,59-Z683194,Honda,Air Blade,active
2668,user_07479,motorbike,59-I036599,SYM,Angel,active
2669,user_07482,motorbike,60-O339608,Honda,Air Blade,active
2670,user_07485,car,60-P566519,Hyundai,Tucson,active
2671,user_07486,car,61-X021895,Kia,Sorento,active
2672,user_07488,motorbike,54-T219318,Yamaha,Grande,active
2673,user_07494,motorbike,54-D904356,Honda,Future Neo,active
2674,user_07496,motorbike,61-T204437,SYM,Angel,active
2675,user_07504,motorbike,59-X891100,Yamaha,Sirius,active
2676,user_07505,motorbike,63-R710223,SYM,Attila,active
2677,user_07507,motorbike,62-Z574331,SYM,Angel,active
2678,user_07508,motorbike,61-X496203,SYM,Galaxy,active
2679,user_07517,motorbike,60-O742603,Yamaha,Grande,active
2680,user_07519,motorbike,60-V015833,Yamaha,Janus,active
2681,user_07523,motorbike,15-I180781,Honda,SH Mode,active
2682,user_07525,motorbike,15-V045612,SYM,Attila,active
2683,user_07527,motorbike,62-K795895,SYM,Elizabeth,active
2684,user_07529,motorbike,15-J672003,SYM,Elizabeth,active
2685,user_07530,motorbike,54-K715240,SYM,Angel,active
2686,user_07535,motorbike,63-C079905,Yamaha,Exciter,active
2687,user_07536,motorbike,63-V749136,SYM,Galaxy,active
2688,user_07537,motorbike,60-H627357,Yamaha,Exciter,active
2689,user_07538,car,15-P621382,Hyundai,Tucson,active
2690,user_07549,motorbike,15-Q936906,Honda,SH Mode,active
2691,user_07553,motorbike,63-U511730,Yamaha,Janus,active
2692,user_07555,motorbike,61-P813686,SYM,Attila,active
2693,user_07559,car,61-R808276,Mazda,Mazda6,active
2694,user_07560,motorbike,62-Y000084,SYM,Attila,active
2695,user_07564,motorbike,60-B312565,Honda,Winner X,active
2696,user_07567,motorbike,62-R963127,Yamaha,Janus,active
2697,user_07568,motorbike,61-R688891,Yamaha,Exciter,active
2698,user_07569,motorbike,62-F831855,Yamaha,Exciter,active
2699,user_07571,car,54-X496154,Hyundai,Santa Fe,active
2700,user_07572,motorbike,60-H252592,SYM,Galaxy,active
2701,user_07574,car,62-A663473,Hyundai,Elantra,active
2702,user_07575,car,62-V028523,Mazda,CX-5,active
2703,user_07585,motorbike,59-P449490,SYM,Galaxy,active
2704,user_07588,motorbike,15-Y105114,Honda,Vision,active
2705,user_07594,car,15-C061349,Kia,Cerato,active
2706,user_07596,motorbike,15-E140748,SYM,Angel,active
2707,user_07597,car,15-I884420,Mazda,Mazda6,active
2708,user_07601,car,63-J442897,Kia,Sorento,active
2709,user_07604,motorbike,63-A655663,Honda,Winner X,active
2710,user_07610,motorbike,61-E136641,Yamaha,Grande,active
2711,user_07611,motorbike,61-I922147,SYM,Attila,active
2712,user_07612,car,60-M571282,Kia,Sorento,active
2713,user_07613,motorbike,62-O618030,Yamaha,Nouvo,active
2714,user_07616,motorbike,62-W771611,Yamaha,Nouvo,active
2715,user_07619,motorbike,59-V318559,Yamaha,Nouvo,active
2716,user_07620,motorbike,62-P063449,SYM,Elizabeth,active
2717,user_07622,motorbike,62-M753676,Honda,Vision,active
2718,user_07623,motorbike,63-Z992717,SYM,Galaxy,active
2719,user_07628,motorbike,54-X882645,SYM,Attila,active
2720,user_07632,motorbike,62-W799580,Honda,Wave Alpha,active
2721,user_07633,motorbike,15-T019241,Yamaha,Nouvo,active
2722,user_07634,motorbike,15-F389176,Yamaha,Grande,active
2723,user_07639,car,54-G493737,Hyundai,Accent,active
2724,user_07640,car,63-K615053,Honda,Civic,active
2725,user_07642,motorbike,61-O062301,Honda,Wave Alpha,active
2726,user_07644,motorbike,15-H730569,Yamaha,Sirius,active
2727,user_07646,motorbike,15-B523636,Honda,Winner X,active
2728,user_07650,car,61-B790249,Honda,City,active
2729,user_07653,car,15-Q199199,Honda,Accord,active
2730,user_07656,motorbike,63-F378475,Honda,Winner X,active
2731,user_07658,motorbike,15-X434826,Honda,Winner X,active
2732,user_07659,motorbike,15-A321758,Yamaha,Nouvo,active
2733,user_07665,motorbike,54-H521105,SYM,Angel,active
2734,user_07668,motorbike,59-T386412,Yamaha,Grande,active
2735,user_07670,motorbike,62-D386414,SYM,Galaxy,active
2736,user_07673,motorbike,62-E584186,SYM,Attila,active
2737,user_07674,motorbike,54-Q176533,Honda,Wave Alpha,active
2738,user_07676,motorbike,62-F415072,Yamaha,Grande,active
2739,user_07679,motorbike,54-C994465,SYM,Elizabeth,active
2740,user_07681,motorbike,62-X164492,SYM,Angel,active
2741,user_07683,motorbike,60-N351599,Yamaha,Sirius,active
2742,user_07687,motorbike,61-A591561,Yamaha,Sirius,active
2743,user_07691,motorbike,54-W515435,Honda,SH Mode,active
2744,user_07694,motorbike,15-C523245,Yamaha,Sirius,active
2745,user_07696,motorbike,61-D094016,SYM,Elizabeth,active
2746,user_07699,car,62-J856631,Mazda,Mazda3,active
2747,user_07701,motorbike,63-P076321,Honda,Winner X,active
2748,user_07705,motorbike,59-W944447,SYM,Attila,active
2749,user_07706,motorbike,54-W234493,SYM,Attila,active
2750,user_07713,car,61-X245875,Mazda,Mazda6,active
2751,user_07715,motorbike,59-Q393199,SYM,Angel,active
2752,user_07716,motorbike,54-N362078,SYM,Attila,active
2753,user_07720,motorbike,59-O970282,SYM,Galaxy,active
2754,user_07725,car,62-D207831,Hyundai,Accent,active
2755,user_07726,motorbike,61-V490748,Yamaha,Sirius,active
2756,user_07730,motorbike,15-H839028,Yamaha,Exciter,active
2757,user_07736,motorbike,60-I399033,SYM,Galaxy,active
2758,user_07737,motorbike,15-H649244,Honda,Future Neo,active
2759,user_07739,motorbike,61-H901049,Honda,Wave Alpha,active
2760,user_07742,motorbike,63-O712379,Yamaha,Sirius,active
2761,user_07746,motorbike,59-P137615,Honda,Air Blade,active
2762,user_07747,car,54-U922849,Hyundai,Santa Fe,active
2763,user_07748,motorbike,59-D312165,Yamaha,Exciter,active
2764,user_07751,motorbike,62-X851378,Honda,Air Blade,active
2765,user_07752,car,54-A665239,Hyundai,Accent,active
2766,user_07755,motorbike,60-P450022,Honda,SH Mode,active
2767,user_07756,motorbike,59-A775799,Yamaha,Nouvo,active
2768,user_07761,motorbike,63-F553379,SYM,Attila,active
2769,user_07764,motorbike,61-V808526,Honda,Wave Alpha,active
2770,user_07767,motorbike,54-O752435,SYM,Attila,active
2771,user_07771,motorbike,62-K051413,Yamaha,Grande,active
2772,user_07775,motorbike,60-W554722,Yamaha,Sirius,active
2773,user_07776,motorbike,59-Q332757,Honda,Future Neo,active
2774,user_07777,motorbike,59-E717043,Yamaha,Exciter,active
2775,user_07787,motorbike,15-T730189,SYM,Attila,active
2776,user_07790,motorbike,61-Z982203,Honda,Winner X,active
